ID,Restaurant ID,Cuisines,Restaurant Name,Country,City,Address,Average Cost for two,Currency,Has Table booking,Has Online delivery,Aggregate rating,Votes,Links
6301,18375395,Italian,Romano's Pizza,India,New Delhi,"81A, Pocket A-2, Mayur Vihar Phase 3, New Delhi",300,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18375395
6302,18237719,Indian,Royal Spice,India,New Delhi,"A-1155-1156, GD Colony, Mayur Vihar Phase 3, New Delhi",500,Indian Rupees(Rs.),No,No,0,1,https://www.zoma.to/r/18237719
6303,18082236,Indian,Sonu Bhojanalya,India,New Delhi,"D-1/29, New Kondli, Sani Bazar Road, Mayur Vihar Phase 3, New Delhi",250,Indian Rupees(Rs.),No,No,0,2,https://www.zoma.to/r/18082236
6304,18375383,Indian,The Deshi Bites,India,New Delhi,"SFS Flats, Near Pocket-C, Mayur Vihar Phase 3, New Delhi",500,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18375383
6305,309979,Indian,Green Chick Chop,India,New Delhi,"13/2, Ward 1, LIC Road, Near Bhool Bhulia, Mehrauli, New Delhi",350,Indian Rupees(Rs.),No,No,3,7,https://www.zoma.to/r/309979
6306,18025093,Indian,Mahara Hotel,India,New Delhi,"13/2, Ward 1, LIC Road, Near Bus Terminal, Mehrauli, New Delhi",400,Indian Rupees(Rs.),No,No,2.9,4,https://www.zoma.to/r/18025093
6307,307990,Indian,Malik Vegetarian Rasoi,India,New Delhi,"13-A/4, Ward 1, Opposite Bhool Bhuliyan, Mehrauli, New Delhi",250,Indian Rupees(Rs.),No,No,2.9,9,https://www.zoma.to/r/307990
6308,309517,Indian,Yash Aadi Food Corner,India,New Delhi,"F-210/A, Main Market, Mehrauli, New Delhi Near Mehrauli",400,Indian Rupees(Rs.),No,No,2.9,6,https://www.zoma.to/r/309517
6309,309517,Chinese,Yash Aadi Food Corner,India,New Delhi,"F-210/A, Main Market, Mehrauli, New Delhi Near Mehrauli",400,Indian Rupees(Rs.),No,No,2.9,6,https://www.zoma.to/r/309517
6310,18350159,Indian,Al Zaika,India,New Delhi,"F-341, Lado Sarai, Mehrauli, New Delhi",300,Indian Rupees(Rs.),No,No,0,1,https://www.zoma.to/r/18350159
6311,18375201,Indian,Ashiyan Foods,India,New Delhi,"D-3/491, Chhatarpur Pahari, Mehrauli, New Delhi",700,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18375201
6312,18375201,Chinese,Ashiyan Foods,India,New Delhi,"D-3/491, Chhatarpur Pahari, Mehrauli, New Delhi",700,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18375201
6313,18025127,French,Bake My Day,India,New Delhi,"Shop 1, Ambawata Complex, Gurudwara Road, Mehrauli, New Delhi",250,Indian Rupees(Rs.),No,No,0,2,https://www.zoma.to/r/18025127
6314,18478990,Indian,Bhutani Chaap,India,New Delhi,"Shop 1, Ambawata Complex, Gurudwara Road, Mehrauli, New Delhi",250,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18478990
6315,18433297,Chinese,China Pan,India,New Delhi,"16 A, Ward 1, LIC Building, Mehrauli, New Delhi",200,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18433297
6316,18472695,Chinese,Chinese Fast Food,India,New Delhi,"Mehrauli, New Delhi",200,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18472695
6317,18415339,Indian,Dilkhush Punjabi Dhaba,India,New Delhi,"893/8 Mehta Tailor Wali Gali Sarai Mehrauli, Mehrauli, New Delhi",500,Indian Rupees(Rs.),No,No,0,3,https://www.zoma.to/r/18415339
6318,311683,Chinese,Dragun Hut,India,New Delhi,"Lado Sarai Near Park, Mehrauli, New Delhi",400,Indian Rupees(Rs.),No,No,0,1,https://www.zoma.to/r/311683
6319,18168122,Indian,Kerala Kitchen & Restaurant,India,New Delhi,"F-228, Lado Sarai, Mehrauli, New Delhi",250,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18168122
6320,18478992,Chinese,Retro Kichen,India,New Delhi,"1st Floor, Opposite Police Station, Mehrauli, New Delhi",300,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18478992
6321,18478992,Indian,Retro Kichen,India,New Delhi,"1st Floor, Opposite Police Station, Mehrauli, New Delhi",300,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18478992
6322,18168124,Chinese,The China Town,India,New Delhi,"F-117, Lado Sarai, Mehrauli, New Delhi",250,Indian Rupees(Rs.),No,No,0,1,https://www.zoma.to/r/18168124
6323,18414506,Indian,The Urban Dhaba,India,New Delhi,"F-703, Lado Sarai, Mehrauli, New Delhi",600,Indian Rupees(Rs.),No,No,0,1,https://www.zoma.to/r/18414506
6324,18409207,Indian,Twenty Four Seven,India,New Delhi,"M/S Qutab Service Station, IOC Pump, Opposite STC & MMTC Housing Colony, Mehrauli, New Delhi",300,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18409207
6325,1951,Indian,Moti Mahal Delux Tandoori Trail,India,New Delhi,"GA-7 & 8, Metro Walk Mall, Rohini, New Delhi",1000,Indian Rupees(Rs.),Yes,Yes,3.2,151,https://www.zoma.to/r/1951
6326,1951,Chinese,Moti Mahal Delux Tandoori Trail,India,New Delhi,"GA-7 & 8, Metro Walk Mall, Rohini, New Delhi",1000,Indian Rupees(Rs.),Yes,Yes,3.2,151,https://www.zoma.to/r/1951
6327,250,Italian,Pizza Hut,India,New Delhi,"FA 7 & 8, Metro Walk Mall, Sector 11, Rohini, New Delhi",1000,Indian Rupees(Rs.),No,No,2.8,83,https://www.zoma.to/r/250
6328,312753,Indian,Dill's Chawla Chik-Inn,India,New Delhi,"1843, Ghitorni, MG Road, New Delhi",700,Indian Rupees(Rs.),No,No,2.9,4,https://www.zoma.to/r/312753
6329,312983,Indian,Tandoori Zaaika,India,New Delhi,"Main Road, Aaya Nagar, Near Honda Showroom, MG Road, New Delhi",500,Indian Rupees(Rs.),No,No,3,4,https://www.zoma.to/r/312983
6330,18492029,Indian,Aap Ki Khatir,India,New Delhi,"Near Ghitorni Metro Station, Near MG Road, New Delhi",400,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18492029
6331,18489541,Indian,Aggarwal Sweets,India,New Delhi,"Main Market, Ghitorni, MG Road, New Delhi",250,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18489541
6332,18492025,Indian,Bikaner Sweets,India,New Delhi,"Mandi Gaon Road, Sultanpur, Near, MG Road, New Delhi",400,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18492025
6333,18492025,Chinese,Bikaner Sweets,India,New Delhi,"Mandi Gaon Road, Sultanpur, Near, MG Road, New Delhi",400,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18492025
6334,18492025,French,Bikaner Sweets,India,New Delhi,"Mandi Gaon Road, Sultanpur, Near, MG Road, New Delhi",400,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18492025
6335,18352672,Indian,Bollywood Khana,India,New Delhi,"Shop 2, Arjangarh Metro Station, MG Road, New Delhi",150,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18352672
6336,18489825,French,Cake And Bakes,India,New Delhi,"Main Market, Ghitorni, MG Road, New Delhi",200,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18489825
6337,18340302,French,Cake Point,India,New Delhi,"House 709-D, Ghitorni, Near MG Road, New Delhi",600,Indian Rupees(Rs.),No,Yes,0,0,https://www.zoma.to/r/18340302
6338,18489819,Chinese,Chinese Corner,India,New Delhi,"Main Market, Ghitorni, MG Road, New Delhi",150,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18489819
6339,18175297,Indian,Choudhary Dhaba,India,New Delhi,"Main Market, Ghitorni, MG Road, New Delhi",350,Indian Rupees(Rs.),No,No,0,2,https://www.zoma.to/r/18175297
6340,18034037,Indian,Green Chick Chop,India,New Delhi,"Khasara Number 580, Sultanpur, MG Road, New Delhi",350,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18034037
6341,18175282,Indian,Green Chick Chop,India,New Delhi,"Near Air Force Staion Arjangarh, MG Road, New Delhi",350,Indian Rupees(Rs.),No,No,0,3,https://www.zoma.to/r/18175282
6342,18489532,Indian,Gujjar Dhaba,India,New Delhi,"Arjangarh, MG Road, New Delhi",200,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18489532
6343,18277178,Indian,Hotel Aditi,India,New Delhi,"Shop 3, Khasra 385, Near Union Bank, 100 Feet Road, MG Road, New Delhi",200,Indian Rupees(Rs.),No,No,0,1,https://www.zoma.to/r/18277178
6344,18408079,Indian,JMD Food Palace,India,New Delhi,"Shasta 388-369, Chaudhary Market, Sultanpur, MG Road, New Delhi",500,Indian Rupees(Rs.),No,No,0,2,https://www.zoma.to/r/18408079
6345,18232989,Indian,Kitchen Namaste,India,New Delhi,"Khatana Market, Near Sultanpur Metro Station, MG Road, New Delhi",200,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18232989
6346,18232989,Chinese,Kitchen Namaste,India,New Delhi,"Khatana Market, Near Sultanpur Metro Station, MG Road, New Delhi",200,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18232989
6347,18492033,Indian,Lajawab Chicken & Fish Fry,India,New Delhi,"843/1, Opposite Metro Pillar 116, Ghitorni, Near MG Road, New Delhi",350,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18492033
6348,18489832,Indian,Lotus Kitchen,India,New Delhi,"Near Post Office, Main Market, Ghitorni, MG Road, New Delhi",100,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18489832
6349,18467388,Japanese,Manami Japanese Restaurant,India,New Delhi,"Avalon Hotel, Near Sultanpur Metro Station, Sultanpur, MG Road, New Delhi",1000,Indian Rupees(Rs.),Yes,No,0,0,https://www.zoma.to/r/18467388
6350,18175299,Indian,Manna Sweets & Restaurant,India,New Delhi,"Main Market, Ghitorni, MG Road, New Delhi",200,Indian Rupees(Rs.),No,No,0,1,https://www.zoma.to/r/18175299
6351,18175299,French,Manna Sweets & Restaurant,India,New Delhi,"Main Market, Ghitorni, MG Road, New Delhi",200,Indian Rupees(Rs.),No,No,0,1,https://www.zoma.to/r/18175299
6352,18337908,Indian,Moets Curry Pot,India,New Delhi,"Khasra 382, Shree Shyam Property, 100 Feet Road, Ghitorni, MG Road, New Delhi",1200,Indian Rupees(Rs.),No,No,0,1,https://www.zoma.to/r/18337908
6353,18337908,Chinese,Moets Curry Pot,India,New Delhi,"Khasra 382, Shree Shyam Property, 100 Feet Road, Ghitorni, MG Road, New Delhi",1200,Indian Rupees(Rs.),No,No,0,1,https://www.zoma.to/r/18337908
6354,18337908,Italian,Moets Curry Pot,India,New Delhi,"Khasra 382, Shree Shyam Property, 100 Feet Road, Ghitorni, MG Road, New Delhi",1200,Indian Rupees(Rs.),No,No,0,1,https://www.zoma.to/r/18337908
6355,18489836,Indian,New Gaurav Dhaba,India,New Delhi,"New Mangalapuri, MG Road, New Delhi",250,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18489836
6356,18277163,Indian,Pandit Ji Ki Apni Rasoi,India,New Delhi,"Near Post Office, Main Market, Ghitorni, MG Road, New Delhi",250,Indian Rupees(Rs.),No,Yes,0,2,https://www.zoma.to/r/18277163
6357,18489545,Indian,Rajdhani Restaurant,India,New Delhi,"Main Road, MG Road, New Delhi",200,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18489545
6358,18277176,Chinese,Saraswati Food Corner,India,New Delhi,"Shop 240, 100 Feet Road, Ghitorni Village, Near, MG Road, New Delhi",250,Indian Rupees(Rs.),No,No,0,1,https://www.zoma.to/r/18277176
6359,18277176,Indian,Saraswati Food Corner,India,New Delhi,"Shop 240, 100 Feet Road, Ghitorni Village, Near, MG Road, New Delhi",250,Indian Rupees(Rs.),No,No,0,1,https://www.zoma.to/r/18277176
6360,18175278,Indian,Shri Balaji Bhojnalaya,India,New Delhi,"Main Market, Ghitorni, MG Road, New Delhi",250,Indian Rupees(Rs.),No,No,0,1,https://www.zoma.to/r/18175278
6361,18489808,Chinese,Swadist Bhojnalaya,India,New Delhi,"Shop 240, Ghitorni Village, MG Road, New Delhi",200,Indian Rupees(Rs.),No,No,0,2,https://www.zoma.to/r/18489808
6362,18489808,Indian,Swadist Bhojnalaya,India,New Delhi,"Shop 240, Ghitorni Village, MG Road, New Delhi",200,Indian Rupees(Rs.),No,No,0,2,https://www.zoma.to/r/18489808
6363,18446867,French,Swiss Gourmessa,India,New Delhi,"Khasra 361/16, Sultanpur Village, MG Road, New Delhi",500,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18446867
6364,18486879,Indian,Truly Yours,India,New Delhi,"Khasra 368, Sultanpur, MG Road, New Delhi",200,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18486879
6365,18489852,Indian,Uttrakhand Hotel,India,New Delhi,"Khatana Market Sultanpur, Near Gurudwara, MG Road, New Delhi",200,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18489852
6366,18489804,Indian,Vandana Food Corner,India,New Delhi,"100 Feet Road, MG Road, New Delhi",150,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18489804
6367,18489802,Indian,Zaika Biryani,India,New Delhi,"Main Market, Ghitorni, MG Road, New Delhi",350,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18489802
6368,3207,Indian,Buzz,India,New Delhi,"Ground Floor, MGF Metropolitan Mall, Saket, New Delhi",2000,Indian Rupees(Rs.),No,Yes,3.4,220,https://www.zoma.to/r/3207
6369,3207,Chinese,Buzz,India,New Delhi,"Ground Floor, MGF Metropolitan Mall, Saket, New Delhi",2000,Indian Rupees(Rs.),No,Yes,3.4,220,https://www.zoma.to/r/3207
6370,3207,Italian,Buzz,India,New Delhi,"Ground Floor, MGF Metropolitan Mall, Saket, New Delhi",2000,Indian Rupees(Rs.),No,Yes,3.4,220,https://www.zoma.to/r/3207
6371,4752,Indian,Lighthouse 13,India,New Delhi,"13, 1st Floor, MGF Metropolitan Mall, Saket, New Delhi",2100,Indian Rupees(Rs.),Yes,No,3.4,570,https://www.zoma.to/r/4752
6372,4752,Chinese,Lighthouse 13,India,New Delhi,"13, 1st Floor, MGF Metropolitan Mall, Saket, New Delhi",2100,Indian Rupees(Rs.),Yes,No,3.4,570,https://www.zoma.to/r/4752
6373,4830,Chinese,Berco's,India,New Delhi,"2nd Floor, MGF Metropolitan Mall, Saket, New Delhi",1100,Indian Rupees(Rs.),No,Yes,3.8,565,https://www.zoma.to/r/4830
6374,4830,Thai,Berco's,India,New Delhi,"2nd Floor, MGF Metropolitan Mall, Saket, New Delhi",1100,Indian Rupees(Rs.),No,Yes,3.8,565,https://www.zoma.to/r/4830
6375,4341,Indian,The Great Kabab Factory,India,New Delhi,"1st Floor, MGF Metropolitan Mall, Saket, New Delhi",2200,Indian Rupees(Rs.),Yes,Yes,3.5,498,https://www.zoma.to/r/4341
6376,18260028,Indian,Victoria,India,New Delhi,"19, Ansari Road, Ring Road, MGM Club, Daryaganj, New Delhi",1200,Indian Rupees(Rs.),Yes,No,3.2,20,https://www.zoma.to/r/18260028
6377,18260028,Chinese,Victoria,India,New Delhi,"19, Ansari Road, Ring Road, MGM Club, Daryaganj, New Delhi",1200,Indian Rupees(Rs.),Yes,No,3.2,20,https://www.zoma.to/r/18260028
6378,312576,Chinese,Munch Nation,India,New Delhi,"Model Town 1, New Delhi",350,Indian Rupees(Rs.),No,Yes,3.8,727,https://www.zoma.to/r/312576
6379,300934,Indian,Bikaner Sweet House,India,New Delhi,"F-14/17, Model Town 2, New Delhi",200,Indian Rupees(Rs.),No,No,3.2,16,https://www.zoma.to/r/300934
6380,3223,Italian,Domino's Pizza,India,New Delhi,"F-14/12 A, Upper Ground Floor, Model Town 2, New Delhi",700,Indian Rupees(Rs.),No,No,2.8,94,https://www.zoma.to/r/3223
6381,967,Indian,Grand Plaza,India,New Delhi,"B-1, Model Town 2, New Delhi",800,Indian Rupees(Rs.),No,Yes,3.3,255,https://www.zoma.to/r/967
6382,967,Chinese,Grand Plaza,India,New Delhi,"B-1, Model Town 2, New Delhi",800,Indian Rupees(Rs.),No,Yes,3.3,255,https://www.zoma.to/r/967
6383,6196,Indian,Great Wall,India,New Delhi,"F-14/55, Model Town 2, New Delhi",1200,Indian Rupees(Rs.),No,No,2.7,47,https://www.zoma.to/r/6196
6384,6196,Chinese,Great Wall,India,New Delhi,"F-14/55, Model Town 2, New Delhi",1200,Indian Rupees(Rs.),No,No,2.7,47,https://www.zoma.to/r/6196
6385,18381220,Italian,Healthy Food Station,India,New Delhi,"Model Town 2, New Delhi",400,Indian Rupees(Rs.),No,Yes,3.1,25,https://www.zoma.to/r/18381220
6386,18381220,Chinese,Healthy Food Station,India,New Delhi,"Model Town 2, New Delhi",400,Indian Rupees(Rs.),No,Yes,3.1,25,https://www.zoma.to/r/18381220
6387,18381220,Indian,Healthy Food Station,India,New Delhi,"Model Town 2, New Delhi",400,Indian Rupees(Rs.),No,Yes,3.1,25,https://www.zoma.to/r/18381220
6388,2491,Chinese,Hostess Tasty Bites,India,New Delhi,"F Block, Near Mother Dairy Booth, Ramlila Ground, Model Town 2, New Delhi",500,Indian Rupees(Rs.),No,No,3.1,16,https://www.zoma.to/r/2491
6389,1041,Chinese,Hot Pot,India,New Delhi,"F Block, Near Mother Diary, Opposite Ramlila Ground, Model Town 2, New Delhi",500,Indian Rupees(Rs.),No,No,3.1,105,https://www.zoma.to/r/1041
6390,982,Indian,Kabab Factory,India,New Delhi,"F-14/55, Ground Floor, Model Town 2, New Delhi",700,Indian Rupees(Rs.),No,No,3,12,https://www.zoma.to/r/982
6391,982,Chinese,Kabab Factory,India,New Delhi,"F-14/55, Ground Floor, Model Town 2, New Delhi",700,Indian Rupees(Rs.),No,No,3,12,https://www.zoma.to/r/982
6392,9380,Indian,Krishna Sweet House,India,New Delhi,"H-4/7, Model Town 2, New Delhi",200,Indian Rupees(Rs.),No,No,3.3,32,https://www.zoma.to/r/9380
6393,1303,Indian,Mitraz,India,New Delhi,"F-14/7, Model Town 2, New Delhi",850,Indian Rupees(Rs.),Yes,Yes,3.4,101,https://www.zoma.to/r/1303
6394,1303,Chinese,Mitraz,India,New Delhi,"F-14/7, Model Town 2, New Delhi",850,Indian Rupees(Rs.),Yes,Yes,3.4,101,https://www.zoma.to/r/1303
6395,18168462,Indian,Nut Khut Chaats & Snacks,India,New Delhi,"14/1-F, Model Town 2, New Delhi",300,Indian Rupees(Rs.),No,No,3.2,8,https://www.zoma.to/r/18168462
6396,311734,American,Subway,India,New Delhi,"F-14/14, Main Market, Model Town 2, New Delhi",500,Indian Rupees(Rs.),No,Yes,3.4,68,https://www.zoma.to/r/311734
6397,2291,Chinese,The Host,India,New Delhi,"F Block, Behind Mother Dairy, Opposite MCD School Gate, Model Town 2, New Delhi",450,Indian Rupees(Rs.),No,No,2.7,20,https://www.zoma.to/r/2291
6398,9427,Indian,Chacha Di Hatti,India,New Delhi,"F Block, Near Mother Dairy, Ramlila Ground, Model Town 2, New Delhi",100,Indian Rupees(Rs.),No,No,3.7,78,https://www.zoma.to/r/9427
6399,3375,Indian,Eating Corner,India,New Delhi,"F-14/19, Central Market, Model Town 2, New Delhi",300,Indian Rupees(Rs.),No,No,3.7,142,https://www.zoma.to/r/3375
6400,312353,French,El Posto,India,New Delhi,"F-14/20, Shop 1, Model Town 2, New Delhi",300,Indian Rupees(Rs.),No,No,3.5,41,https://www.zoma.to/r/312353
6401,18057822,Italian,Pizza Station,India,New Delhi,"Opposite Main Gate Shalimar Park, Model Town 2, New Delhi",300,Indian Rupees(Rs.),No,No,3.5,20,https://www.zoma.to/r/18057822
6402,6607,French,Puri Bakers,India,New Delhi,"F-14/17, Model Town 2, New Delhi",300,Indian Rupees(Rs.),No,No,3.7,128,https://www.zoma.to/r/6607
6403,18247031,Indian,JAIL - Behind The Bar,India,New Delhi,"B-8, Model Town 2, New Delhi",1600,Indian Rupees(Rs.),Yes,Yes,4.1,155,https://www.zoma.to/r/18247031
6404,18247031,Chinese,JAIL - Behind The Bar,India,New Delhi,"B-8, Model Town 2, New Delhi",1600,Indian Rupees(Rs.),Yes,Yes,4.1,155,https://www.zoma.to/r/18247031
6405,18247031,Italian,JAIL - Behind The Bar,India,New Delhi,"B-8, Model Town 2, New Delhi",1600,Indian Rupees(Rs.),Yes,Yes,4.1,155,https://www.zoma.to/r/18247031
6406,18264447,Indian,Curry Shurry,India,New Delhi,"G-4, Main Market, Opposite ICICI Bank, Model Town 3, New Delhi",600,Indian Rupees(Rs.),No,Yes,3.3,28,https://www.zoma.to/r/18264447
6407,300911,French,Frontier,India,New Delhi,"D-2/15, Shopping Zone, Model Town 3, New Delhi",200,Indian Rupees(Rs.),No,No,3.2,15,https://www.zoma.to/r/300911
6408,4090,Indian,Hari Om Bhojnalaya,India,New Delhi,"C-1, Opposite HDFC Bank, Model Town 3, New Delhi",400,Indian Rupees(Rs.),No,No,3.2,21,https://www.zoma.to/r/4090
6409,5729,Chinese,Nirmal's,India,New Delhi,"Opposite NIIT, D Park, Model Town 3, New Delhi",400,Indian Rupees(Rs.),No,No,2.7,9,https://www.zoma.to/r/5729
6410,309704,Indian,Sardar A Pure Meat Shop,India,New Delhi,"G-8, Shop 6, Near Punjab National Bank, Model Town 3, New Delhi",150,Indian Rupees(Rs.),No,No,2.8,13,https://www.zoma.to/r/309704
6411,964,Chinese,The Dragon Hucks,India,New Delhi,"D-2/12, Main Market, Model Town 3, New Delhi",800,Indian Rupees(Rs.),Yes,No,3.3,97,https://www.zoma.to/r/964
6412,307333,Indian,Green Chick Chop,India,New Delhi,"G-4, Main Market, Model Town 3, New Delhi",350,Indian Rupees(Rs.),No,No,3.5,38,https://www.zoma.to/r/307333
6413,5765,Indian,New Arjun Bombay Pav Bhaji,India,New Delhi,"D-2, Model Town 3, New Delhi",250,Indian Rupees(Rs.),No,No,3.8,234,https://www.zoma.to/r/5765
6414,18037821,French,Sweeter Delight,India,New Delhi,"G-3/67, Model Town 3, New Delhi",300,Indian Rupees(Rs.),No,No,0,3,https://www.zoma.to/r/18037821
6415,18400738,Indian,Madaari,India,New Delhi,"G-1, Near Azadpur Metro Station, Model Town 3, New Delhi",1200,Indian Rupees(Rs.),Yes,No,4.3,113,https://www.zoma.to/r/18400738
6416,18400738,Chinese,Madaari,India,New Delhi,"G-1, Near Azadpur Metro Station, Model Town 3, New Delhi",1200,Indian Rupees(Rs.),Yes,No,4.3,113,https://www.zoma.to/r/18400738
6417,18400738,Italian,Madaari,India,New Delhi,"G-1, Near Azadpur Metro Station, Model Town 3, New Delhi",1200,Indian Rupees(Rs.),Yes,No,4.3,113,https://www.zoma.to/r/18400738
6418,307730,Indian,Amritsari Express,India,New Delhi,"Food Court, 2nd Floor, Moments Mall, Kirti Nagar, New Delhi",400,Indian Rupees(Rs.),No,No,3.4,33,https://www.zoma.to/r/307730
6419,18070503,Indian,Bikano's Chat Cafe,India,New Delhi,"Moments Mall, Kirti Nagar, New Delhi",500,Indian Rupees(Rs.),No,No,2.7,31,https://www.zoma.to/r/18070503
6420,18070503,Chinese,Bikano's Chat Cafe,India,New Delhi,"Moments Mall, Kirti Nagar, New Delhi",500,Indian Rupees(Rs.),No,No,2.7,31,https://www.zoma.to/r/18070503
6421,18419902,Chinese,Cafe Grub,India,New Delhi,"Ground Floor, Moments Mall, Kirti Nagar, New Delhi",300,Indian Rupees(Rs.),No,No,3.2,13,https://www.zoma.to/r/18419902
6422,307356,Italian,Chicago Pizza,India,New Delhi,"Food Court, 2nd Floor, Moments Mall, Kirti Nagar, New Delhi",800,Indian Rupees(Rs.),No,No,2.9,48,https://www.zoma.to/r/307356
6423,18324914,Indian,Dosa Plaza,India,New Delhi,"Food Court, Moments Mall, Kirti Nagar, New Delhi",400,Indian Rupees(Rs.),No,No,3.2,13,https://www.zoma.to/r/18324914
6424,300473,Indian,Karim's,India,New Delhi,"67, Food Court, Moments Mall, Kirti Nagar, New Delhi",700,Indian Rupees(Rs.),No,No,3.3,79,https://www.zoma.to/r/300473
6425,306250,Indian,Kebab Xpress,India,New Delhi,"2nd Floor, Del15 Food Court, Moments Mall, Kirti Nagar, New Delhi",600,Indian Rupees(Rs.),No,No,3.2,32,https://www.zoma.to/r/306250
6426,8373,American,KFC,India,New Delhi,"12 & 13, 2nd Floor, Food Court, Moments Mall, Kirti Nagar, New Delhi",500,Indian Rupees(Rs.),No,Yes,2.6,87,https://www.zoma.to/r/8373
6427,308101,Indian,Paranthas 21,India,New Delhi,"Food Court, Second Floor, Moments Mall, Kirti Nagar, New Delhi",350,Indian Rupees(Rs.),No,No,3.3,28,https://www.zoma.to/r/308101
6428,8840,American,Subway,India,New Delhi,"Food Court, 2nd Floor, Moments Mall, Kirti Nagar, New Delhi",500,Indian Rupees(Rs.),No,Yes,2.6,69,https://www.zoma.to/r/8840
6429,18228870,Chinese,Wow! Momo,India,New Delhi,"Shop 167, Food Court, 2nd Floor, Moments Mall, Kirti Nagar, New Delhi",350,Indian Rupees(Rs.),No,No,3.2,41,https://www.zoma.to/r/18228870
6430,7066,Chinese,Berco's,India,New Delhi,"Food Court, Moments Mall, Kirti Nagar, New Delhi",1100,Indian Rupees(Rs.),No,Yes,3.5,120,https://www.zoma.to/r/7066
6431,7066,Thai,Berco's,India,New Delhi,"Food Court, Moments Mall, Kirti Nagar, New Delhi",1100,Indian Rupees(Rs.),No,Yes,3.5,120,https://www.zoma.to/r/7066
6432,7509,Indian,The Beer Cafe,India,New Delhi,"218 & 219, 2nd Floor, Moments Mall, Kirti Nagar, New Delhi",1200,Indian Rupees(Rs.),Yes,No,3.8,371,https://www.zoma.to/r/7509
6433,302715,Indian,Basil Tree,India,New Delhi,"223, Moments Mall, Kirti Nagar, New Delhi",1000,Indian Rupees(Rs.),Yes,Yes,2.4,96,https://www.zoma.to/r/302715
6434,302715,Italian,Basil Tree,India,New Delhi,"223, Moments Mall, Kirti Nagar, New Delhi",1000,Indian Rupees(Rs.),Yes,Yes,2.4,96,https://www.zoma.to/r/302715
6435,302715,Chinese,Basil Tree,India,New Delhi,"223, Moments Mall, Kirti Nagar, New Delhi",1000,Indian Rupees(Rs.),Yes,Yes,2.4,96,https://www.zoma.to/r/302715
6436,18277003,Chinese,QD's Restaurant,India,New Delhi,"Food Court, 2nd Floor, Moments Mall, Kirti Nagar, New Delhi",800,Indian Rupees(Rs.),No,Yes,4.1,137,https://www.zoma.to/r/18277003
6437,18277003,Indian,QD's Restaurant,India,New Delhi,"Food Court, 2nd Floor, Moments Mall, Kirti Nagar, New Delhi",800,Indian Rupees(Rs.),No,Yes,4.1,137,https://www.zoma.to/r/18277003
6438,18277003,Italian,QD's Restaurant,India,New Delhi,"Food Court, 2nd Floor, Moments Mall, Kirti Nagar, New Delhi",800,Indian Rupees(Rs.),No,Yes,4.1,137,https://www.zoma.to/r/18277003
6439,7547,Indian,Ada e Handi Restaurant,India,New Delhi,"141, South Moti Bagh Market, Moti Bagh, New Delhi",700,Indian Rupees(Rs.),No,Yes,2.6,34,https://www.zoma.to/r/7547
6440,7547,Chinese,Ada e Handi Restaurant,India,New Delhi,"141, South Moti Bagh Market, Moti Bagh, New Delhi",700,Indian Rupees(Rs.),No,Yes,2.6,34,https://www.zoma.to/r/7547
6441,301236,Chinese,Darjeeling Momos,India,New Delhi,"155, Near Sadhu Vaswani School, South Moti Bagh, Moti Bagh, New Delhi",250,Indian Rupees(Rs.),No,No,2.9,22,https://www.zoma.to/r/301236
